,CompanyName,CIN_Number,gst
4871,JLA INFRAVILLE SHOPPERS LIMITED   ,L52390KA2013PLC071372,29AADCJ1861C1ZR
4872,BIMAL AUTO AGENCY INDIA PRIVATE LIMITED - Bimal Auto Agency India,U50200KA2011PTC057048,29AAECB4356M1Z9
4873,KALYANI MOTORS PRIVATE LIMITED - Kalyani Motors,U50102KA2006PTC040750,36AACCK9165B1ZL
4874,VEERA VAHANA UDYOG PRIVATE LIMITED   ,U50102KA2004PTC034438,29AABCV9841L1ZM
4875,BHORUKA ALUMINIUM LIMITED   ,L27203KA1979PLC003442,29AAACB8073D3ZO
4876,INDOVEDIC NUTRIENTS PRIVATE LIMITED - IndoVedic,U51397KA2011PTC060032,29AACCI8313B1ZU
4877,DECCAN MEDISALES PRIVATE LIMITED   ,U51397KA2011PTC059204,29AADCD8785F1Z6
4878,BHUWALKA STEEL INDUSTRIES LIMITED   ,L27209KA1981PLC004343,29AAACB7389J1Z4
4879,TRUST CHEMISTS AND DRUGGISTS LIMITED   ,U51397KA2003PLC031802,29AACCT5476C1Z7
4880,PARRYS SUGAR INDUSTRIES LIMITED   ,L28100KA1986PLC049077,29AAACG8091J1Z6
4881,PADMINI AROMATICS PRIVATE LIMITED   ,U51397KA1986PTC007564,29AADCS1515Q1ZY
4882,WILLIAM PENN PRIVATE LIMITED - William Penn,U51396KA2007PTC041870,29AAACW7118G1Z7
4883,SIREESH AUTO PRIVATE LIMITED   ,U50101KA2005PTC037617,29AAJCS3970P1ZF
4884,DYNAMATIC TECHNOLOGIES LIMITED - Dynamatic Technologies,L72200KA1973PLC002308,29AAACD5004E2Z4
4885,IZMO LIMITED   ,L72200KA1995PLC018734,29AAACL3000E1Z5
4886,WEP SOLUTIONS LIMITED   ,L72200KA1995PLC025617,23AAACD5108M1ZV
4887,ENCORE SOFTWARE LIMITED   ,L72200KA2001PLC029313,29AAACE7431N1ZA
4888,MINDTREE LIMITED - Mindtree,L72200KA1999PLC025564,27AABCM8839K1ZX
4889,XCHANGING SOLUTIONS LIMITED   ,L72200KA2002PLC030072,33AAFCS9303L1Z7
4890,MAJESTIC RESEARCH SERVICES AND SOLUTIONS LIMITED  ,L72200KA2012PLC063818,27AAHCM9028Q1ZO
4891,L&W BUILDING SOLUTIONS PRIVATE LIMITED - L&W BUILDING SOLUTIONS,U45202KA2015PTC084549,07AABCW4799G1ZV
4892,FRIENDLY MOTORS (INDIA) PRIVATE LIMITED - Friendly Motors,U50403KA2006PTC040798,29AABCF0268K1ZH
4893,LINEAGE POWER PRIVATE LIMITED - LINEAGE POWER,U45207KA2010PTC054269,29AAFCP5474M1ZP
4894,SOBHA DEVELOPERS (PUNE) LIMITED   ,U45202KA2007PLC041761,29AAMCS0978A1Z5
4895,ECOWORLD INFRASTRUCTURE PRIVATE LIMITED   ,U45202KA2005PTC038050,27AABCE5977C1ZL
4896,TOTAL ENVIRONMENT BUILDING SYSTEMS PRIVATE LIMITED - Total Environment Building Systems,U45202KA1996PTC020790,36AABCT9452F1Z7
4897,KMF BUILDERS AND DEVELOPERS LIMITED   ,L45203KA1995PLC017422,29AAACK8497L1ZO
4898,FRESHTOHOME FOODS PRIVATE LIMITED - FRESHTOHOME,U51101KA2011PTC059104,29AACCJ6084E1ZF
4899,QVC REALTY CO. LIMITED   ,L45208KA2007PLC041581,29AAACQ1477G1ZB
4900,INTERNATIONAL CONSTRUCTIONS LIMITED   ,L45309KA1983PLC038816,07AADCC3439P1ZB
4901,AMRUT DISTILLERIES PRIVATE LIMITED - Amrut Distilleries,U51101KA1972PTC002246,06AACCA6529R1Z7
4902,MARKETING COMMUNICATION & ADVERTISING LIMITED - MARKETING COMMUNICATION & ADVERTISING,U51101KA1972PLC002242,06AABCM1126F1Z2
4903,BEMCO HYDRAULICS LIMITED   ,L51101KA1957PLC001283,29AAACB5500D1Z8
4904,BANGALORE FORT FARMS LIMITED   ,L51101KA1966PLC001643,19AAACB5846N2Z6
4905,VIGNYAN INDUSTRIES LIMITED   ,U51101KA1963PLC001510,29AAACV9658A1Z3
4906,OZONE URBANA INFRA DEVELOPERS PRIVATE LIMITED - Ozone group,U45209KA2006PTC038236,29AAECM5394G1Z3
4907,SPECTRA CONSTRUCTIONS PRIVATE LIMITED - Spectra Constructions,U45209KA1999PTC025826,29ABCCS8258G1ZW
4908,MANIPAL FINANCE CORPORATION LIMITED   ,L65910KA1984PLC005988,14AAACN6950D1ZR
4909,EILA PROPERTIES PRIVATE LIMITED   ,U45203KA2008PTC045947,29AABCE9499D1Z6
4910,FORTUNA PROJECTS (INDIA) PRIVATE LIMITED   ,U45203KA2007PTC042995,29AABCF1136C1Z5
4911,GRAND HILLS DEVELOPMENTS PRIVATE LIMITED   ,U45203KA2007PTC042435,29AAECP7179A1Z9
4912,OZONE PROPERTIES PRIVATE LIMITED   ,U45203KA2004PTC033457,29AAACO6672M1ZT
4913,HASSAN MANGALORE RAIL DEVELOPMENT COMPANY LIMITED - HASSAN MANGALORE RAIL DEVELOPMENT COMPANY,U45203KA2003PLC032183,29AABCH2967B1ZO
4914,GMR TUNI-ANAKAPALLI EXPRESSWAYS LIMITED   ,U45203KA2001PLC049328,29AABCG8474E1ZD
4915,BANGALORE INTERNATIONAL AIRPORT LIMITED   ,U45203KA2001PLC028418,29AABCB8973D1ZG
4916,ENERPARC ENERGY PRIVATE LIMITED - Enerparc,U40300KA2012FTC066946,29AADCE2330D1Z4
4917,BMM CEMENTS LIMITED   ,U40300KA2007PLC043746,29AADCB2257L1ZG
4918,BELLARY OXYGEN COMPANY PRIVATE LIMITED - BELLARY OXYGEN COMPANY,U40200KA2005PTC036482,29AACCB6273F1ZM
4919,LIVE MORE SERVICES PRIVATE LIMITED   ,U45100KA2009PTC051830,07AADCL7739F1ZC
4920,FORTUNA BUILDCON INDIA PRIVATE LIMITED   ,U45200KA2012PTC062908,29AABCF9253G1ZF
4921,MAC CHARLES (INDIA) LIMITED   ,L55101KA1979PLC003620,29AAACM9877G1ZV
4922,WONDERLA HOLIDAYS LIMITED   ,L55101KA2002PLC031224,36AAACW4514C1ZQ
4923,COFFEE DAY ENTERPRISES LIMITED - COFFEE DAY ENTERPRISES,L55101KA2008PLC046866,29AADCC3995L1Z0
4924,FACADE CLAD TECH PRIVATE LIMITED   ,U45309KA2014PTC074066,29AACCF3714B1Z2
4925,ZUARI INFRAWORLD INDIA LIMITED   ,U45309KA2007PLC043161,29AAACZ3205D1ZM
4926,AMBIENT CONTROLS PRIVATE LIMITED   ,U45302KA1990PTC011116,33AACCA6740Q1ZF
4927,SER INDUSTRIES LIMITED   ,L60231KA1963PLC004604,33AAACO8508Q1Z1
4928,ONMOBILE GLOBAL LIMITED   ,L64202KA2000PLC027860,29AAACO3900E1ZT
4929,HOMBALE CONSTRUCTIONS AND ESTATES PRIVATE LIMITED - Hombale Group,U45203KA2014PTC075372,29AADCH4357B1ZQ
4930,DNR CORPORATION PRIVATE LIMITED   ,U45201KA2007PTC044602,29AACCD8007D1ZW
4931,NITESH URBAN DEVELOPMENT PRIVATE LIMITED   ,U45201KA2007PTC044561,29AACCN6513G1ZH
4932,PURVA STAR PROPERTIES PRIVATE LIMITED   ,U45201KA2007PTC042489,29AAECP7178B1Z8
4933,PURVA SAPPHIRE LAND PRIVATE LIMITED   ,U45201KA2007PTC042437,29AAECP7175N1ZM
4934,PRESTIGE BIDADI HOLDINGS PRIVATE LIMITED - PRESTIGE BIDADI HOLDINGS,U45201KA2007PTC041392,29AAECP1459K1Z1
4935,UNITED BREWERIES (HOLDINGS) LIMITED   ,L85110KA1915PLC000740,29AAACU2307D2ZP
4936,ING VYSYA BANK LIMITED   ,L85110KA1930PLC000124,07AABCT0529M1Z9
4937,MYSORE VEGETABLE OIL PRODUCTS LIMITED   ,L85110KA1938PLC000222,29AAACT7493F1ZY
4938,BOSCH LIMITED - Bosch,L85110KA1951PLC000761,19AAACM9840P1ZQ
4939,THE SANDUR MANGANESE AND IRON ORES LIMITED - Sandur Manganese & Iron Ores,L85110KA1954PLC000759,29AAACT7495D1Z0
4940,MAHA RASHTRA APEX CORPORATION LIMITED - Maha Rashtra,L85110KA1943PLC001177,29AACCM2741B1ZU
4941,KHODAY INDIA LIMITED   ,L85110KA1965PLC001590,29AAACK6734C1ZN
4942,INFOSYS LIMITED   ,L85110KA1981PLC013115,33AAACI4798L2Z4
4943,DISA INDIA LIMITED   ,L85110KA1984PLC006116,29AAACG5030F1ZY
4944,CEETA INDUSTRIES LIMITED   ,L85110KA1984PLC021494,29AABCC2784M1Z7
4945,BANGALORE SOFTSELL LIMITED   ,L85110KA1986PLC008020,29AABCB2622H1ZY
4946,SHILPA MEDICARE LIMITED   ,L85110KA1987PLC008739,37AADCS8788F1ZR
4947,CAN FIN HOMES LIMITED - Can Fin Homes,L85110KA1987PLC008699,24AAECR0305E1Z3
4948,BAL PHARMA LIMITED - Bal Pharma Ltd.,L85110KA1987PLC008368,29AAHCB0896R1ZR
4949,NAMASTE EXPORTS LIMITED   ,L85110KA1988PLC008988,29AAACN7424L1Z4
4950,TATA ELXSI LIMITED - Tata Elxsi,L85110KA1989PLC009968,29AAACT7872Q1ZC
4951,AANKIT GRANITES LIMITED   ,L85110KA1989PLC013595,29AABCA5821D1Z0
4952,MILESTONE GLOBAL LIMITED.   ,L85110KA1990PLC011082,29AAECS1957P1ZL
4953,SMITHS & FOUNDERS (INDIA) LIMITED   ,L85110KA1990PLC011303,29AACCS0158A2ZQ
4954,SMITHS & FOUNDERS (INDIA) LIMITED   ,L85110KA1990PLC011303,29AACCS0158A2ZQ
4955,PASARI SPINNING MILLS LIMITED   ,L85110KA1991PLC012537,29AABCP5909M1ZX
4956,OPTO CIRCUITS (INDIA) LIMITED   ,L85110KA1992PLC013223,37AAACO2165P1Z2
4957,ASM TECHNOLOGIES LIMITED - ASM Tech,L85110KA1992PLC013421,29AASCA0994N1ZQ
4958,CENTUM ELECTRONICS LIMITED - Centum,L85110KA1993PLC013869,29AAACC7369P1ZV
4959,OVOBEL FOODS LIMITED   ,L85110KA1993PLC013875,29AAACO2167R1ZT
4960,NATURAL CAPSULES LIMITED   ,L85110KA1993PLC014742,29AAACN6209M2Z4
4961,KANORIA PLASCHEM LIMITED   ,L85110KA1993PLC014461,29AAACK6914A1ZT
4962,SYNGENE INTERNATIONAL LIMITED   ,L85110KA1993PLC014937,29AABCS9936M3ZH
4963,CAMSON BIO TECHNOLOGIES LIMITED   ,L85110KA1993PLC014944,27AAACC5909K1ZJ
4964,CEREBRA INTEGRATED TECHNOLOGIES LIMITED   ,L85110KA1993PLC015091,27AAACC5941K1ZJ
4965,SUBEX LIMITED   ,L85110KA1994PLC016663,29AABCS9255R1ZD
4966,KINGFISHER AIRLINES LIMITED   ,L85110KA1995PLC018045,27AAACD5301J2ZX
4967,ENERGY DEVELOPMENT COMPANY LIMITED   ,L85110KA1995PLC017003,29AAACE6969K1ZZ
4968,KAVVERI TELECOM PRODUCTS LIMITED   ,L85110KA1996PLC019627,29AAACK7399F1Z2
4969,BRIGADE ENTERPRISES LIMITED   ,L85110KA1995PLC019126,32AAACB7459F2ZU
4970,OZONE REALTORS PRIVATE LIMITED   ,U45201KA2008PTC046894,29AABCO0606J3ZI
4971,UJJIVAN FINANCIAL SERVICES LIMITED - Ujjivan Financial Services,L65999KA2004PLC035329,29AAACU7330C1ZJ
4972,RMZ AZURE PROJECTS PRIVATE LIMITED   ,U45201KA2008PTC045216,29AABCL4212B1Z2
4973,E TO E TRANSPORTATION INFRASTRUCTURE PRIVATE LIMITED - ETOE Rail,U45201KA2010PTC052810,09AACCE3335R1Z7
4974,AKARSH RESIDENCE PRIVATE LIMITED   ,U45201KA2009PTC051265,29AAICA0191P1Z7
4975,GREENERGY SOLAR ENTERPRISE PRIVATE LIMITED - GREENERGY SOLAR ENTERPRISE,U40300KA2015PTC083599,29AAGCG1551K1ZF
4976,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED  ,U40109KA1999SGC025521,29BLRK05229A1D2
4977,ATRIA WIND POWER PRIVATE LIMITED   ,U40108KA2014PTC074201,29AAMCA6750G1ZD
4978,FORTUNA URBANSCAPE PRIVATE LIMITED   ,U45201KA2011PTC057194,29AABCF6776C1ZH
4979,CRV GLOBAL INFRAA LIMITED   ,U45201KA2011PLC057941,27AAECC3469J1ZE
4980,PROVIDENT HOUSING LIMITED   ,U45200KA2008PLC048273,29AAECP8877D1ZW
4981,GMR POCHANPALLI EXPRESSWAYS LIMITED.   ,U45200KA2005PLC049327,29AACCG4570C1ZR
4982,DASARI BUILDERS PRIVATE LIMITED - Dasari Builders,U45200KA1990PTC011459,29AAACD5010C1ZB
4983,BELLATRIX AEROSPACE PRIVATE LIMITED - Bellatrix Aerospace,U35300KA2015PTC078701,29AAGCB1918F1ZS
4984,ADITYA AUTO PRODUCTS AND ENGINEERING (INDIA) PVT LTD - Aditya Auto Products,U35204KA1996PTC020766,29AABCA7045H1ZO
4985,TOYOTETSU INDIA AUTO PARTS PRIVATE LIMITED - TOYOTETSU,U34300KA2008PTC048504,29AADCT0768L1ZU
4986,TOKAI RIKA MINDA INDIA PRIVATE LIMITED - Tokai Rika Minda India,U34300KA2008PTC047401,29AADCT0271C1ZN
4987,INTERWOOD KITCHENS PRIVATE LIMITED - INTERWOOD,U36100KA2010PTC053754,29AACCI3305F1ZW
4988,TT RECYCLING MANAGEMENT INDIA PRIVATE LIMITED - Tt Recycling Management,U37200KA2014PTC076359,29AAFCT1084K1ZZ
4989,4R RECYCLING PRIVATE LIMITED   ,U37100KA2012PTC063139,07AAACZ5605R1ZR
4990,AREVA PAINTS PRIVATE LIMITED   ,U36998KA2012PTC067406,29AALCA3026C1ZZ
4991,HANDIMAN SERVICES LIMITED - Handiman Services,U45201KA1998PLC023415,33AAACH4158B2Z4
4992,CHANDRA DEVELOPERS PRIVATE LIMITED   ,U45201KA1997PTC022656,08AAACV6935G1Z5
4993,GMR GUJARAT SOLAR POWER LIMITED   ,U40100KA2008PLC045783,29AADCG1386M1Z5
4994,GMR POWER CORPORATION LIMITED   ,U40105KA1995PLC016942,29AAACG6037G1ZN
4995,DRES ENERGY PRIVATE LIMITED   ,U40104KA2015PTC083148,36AAFCD4821N1ZF
4996,GREENERGY WIND CORPORATION PRIVATE LIMITED - GREENERGY WIND CORPORATION,U40104KA2012PTC062414,29AAECG5827A1ZR
4997,LAZZA FROZEN FOODS PRIVATE LIMITED - LAZZA FROZEN FOODS,U00219KA1995PTC018549,29AAACL3503C1Z1
4998,ANU SOLAR POWER PRIVATE LIMITED   ,U40106KA1979PTC003500,29AABCP0870F1ZI
4999,EXEDY CLUTCH INDIA PRIVATE LIMITED   ,U35990KA2011FTC060621,29AACCE8358E1ZF
5000,NEXTEER AUTOMOTIVE INDIA PRIVATE LIMITED - Nexteer,U35990KA2008PTC045400,29AADCR9139D1Z6
5001,INDIA SOFTWARE LABS PRIVATE LIMITED - India Software Labs,U35990KA2005PTC035752,29AAKCA2866P1ZV
5002,BOTS CYCLING PRIVATE LIMITED   ,U35921KA2011PTC058728,29AAECB5458J1ZA
5003,TOYOTA KIRLOSKAR AUTO PARTS PRIVATE LIMITED - Toyota Kirloskar Auto Parts,U35914KA2002PTC030335,29AABCT5590Q1ZG
5004,AEROSPACE PROCESSING INDIA PRIVATE LIMITED - AEROSPACE PROCESSING,U35303KA2007PTC043311,29AAGCA3931P1Z7
5005,GMR RAJAM SOLAR POWER PRIVATE LIMITED   ,U40107KA2010PTC054125,37AADCG8523G1ZK
5006,GMR MAHARASHTRA ENERGY LIMITED   ,U40107KA2010PLC053789,27AAACT8420A1ZR
5007,GMR RAJAHMUNDRY ENERGY LIMITED - GMR Rajahmundry,U40107KA2009PLC051643,37AADCG6119L1ZD
5008,NANDUR SUGARS LIMITED   ,U40107KA2008PLC048679,29AAMCS8586N1Z2
5009,GMR KAMALANGA ENERGY LIMITED - Gmr Energy,U40101KA2007PLC044809,21AADCG0436E1ZD
5010,ATRIA BRINDAVAN POWER PRIVATE LIMITED - Atria Brindavan,U40101KA2000PTC028288,29AAECA1467C1ZX
5011,VISSKAN AVIATION PRIVATE LIMITED   ,U35303KA2006PTC038947,29AACCV2564M1ZT
5012,RNS MOTORS LIMITED - Rns Motors,U34300KA2006PLC040041,29AADCR5057Q2ZL
5013,AUTOLIV INDIA PRIVATE LIMITED - Autoliv,U34300KA2000PTC056723,07AADCA6222E1Z5
5014,MANDOVI MOTORS PRIVATE LIMITED - Mandovi,U34300KA1999PTC024799,29AACCM4309H1ZI
5015,TOYOTETSU INDIA PRIVATE LIMITED - TOYOTETSU INDIA,U34300KA1998PTC024464,29AADCS5675B1Z8
5016,ADVAITH MOTORS PRIVATE LIMITED   ,U34300KA1998PTC023605,29AADCA2399A1ZT
5017,ECOLIBRIUM ENERGY PRIVATE LIMITED - Ecolibrium,U40108KA2008PTC048176,24AACCE1600M1Z1
5018,BELGAUM WIND FARMS PRIVATE LIMITED   ,U40108KA2007PTC042089,27AADCB0829L1ZM
5019,METCAN PACKS LIMITED   ,U40102KA2000PLC026255,29AACCA9702G1ZP
5020,GMR BUNDELKHAND ENERGY PRIVATE LIMITED   ,U40101KA2010PTC054124,29AADCG8525A1ZR
5021,GMR KAKINADA ENERGY PRIVATE LIMITED   ,U40101KA2009PTC048996,29AABCL5734C1ZN
5022,GMR LONDA HYDROPOWER PRIVATE LIMITED   ,U40101KA2008PTC048190,29AADCG3117C1Z1
5023,WURFEL KUCHE PRIVATE LIMITED   ,U36101KA2016PTC086094,29AABCW7783N1ZC
5024,WOOD KRAFT (INDIA) LIMITED   ,U36101KA1982PLC004990,32AAACW1398L1Z3
5025,UNIGLAZE INDIA PRIVATE LIMITED   ,U36100KA2016PTC094603,29AABCU9568M1ZD
5026,POWER SQUARE INDIA PRIVATE LIMITED   ,U31908KA2012PTC065688,29AAGCP8768B1Z0
5027,NSP ELECTRONICS LIMITED - Nsp Electronics,U31904KA1983PLC005621,29AAACN7426J1Z6
5028,KALPA ELECTRIKAL PRIVATE LIMITED   ,U31909KA1989PTC010542,29AAACK7799P1ZD
5029,G.G. TRONICS INDIA PRIVATE LIMITED   ,U31909KA2003PTC031460,29AABCG8096J1Z0
5030,G.G. TRONICS INDIA PRIVATE LIMITED   ,U31909KA2003PTC031460,29AABCG8096J1Z0
5031,BEL-THALES SYSTEMS LIMITED   ,U32106KA2014GOI076102,29AAGCB0294G1ZN
5032,GMR POWER INFRA LIMITED   ,U40102KA2011PLC057272,33AAECG1497Q1Z3
5033,SEA6 ENERGY PRIVATE LIMITED - Sea6 Energy,U40102KA2010PTC081073,29AAQCS3728J1ZO
5034,ACCIONA ENERGY INDIA PRIVATE LIMITED   ,U40102KA2009PTC049709,29AAHCA6878L1ZU
5035,SPML ENERGY LIMITED   ,U40102KA2007PLC042238,19AAKCS8602F1Z5
5036,ELASTREX POLYMERS PRIVATE LIMITED - Elastrex Polymers,U00311KA1988PTC009613,20AAACE4004D1ZQ
5037,DAVANAM JEWELLERRS PRIVATE LIMITED - Davanam Jewellerrs,U36911KA2005PTC035963,29AACCD1447R1Z5
5038,ENERGYWIN TECHNOLOGIES PRIVATE LIMITED - Energywin,U32109KA2011PTC058734,29AACCE7699G1Z1
5039,ACT DIGITAL HOME ENTERTAINMENT PRIVATE LIMITED - ACT,U32109KA2008PTC047065,37AACCE0180C1Z6
5040,CENTUM RAKON INDIA PRIVATE LIMITED   ,U32109KA2007PTC044692,29AADCC2533L1ZK
5041,EWAS TECHNOLOGIES PRIVATE LIMITED   ,U32109KA2007PTC043196,04AADCE8874C1ZP
5042,MCML SYSTEMS PRIVATE LIMITED - MCML,U32109KA1999PTC025579,29AACCM1613N1ZC
5043,SCHNEIDER ELECTRIC IT BUSINESS INDIA PRIVATE LIMITED - SEIBIPL,U32109KA1997PTC029635,27AACCA6398Q1ZU
5044,UNITED TELELINKS(BANGALORE)LIMITED   ,U32109KA1994PLC015750,22AAACU1901H1ZY
5045,DOCTOR PACK INDIA PRIVATE LIMITED - Doctor Pack,U33125KA2010PTC054051,29AADCD5089L1Z2
5046,STERICON PHARMA PRIVATE LIMITED   ,U33201KA1990PTC011056,29AAACV6622N1ZU
5047,CHROMOUS BIOTECH PRIVATE LIMITED   ,U33127KA2006PTC040966,29AACCC9511B1ZY
5048,BELLA INDIA HEALTHCARE PRIVATE LIMITED - BELLA INDIA HEALTHCARE,U33120KA2013PTC070730,32AAFCB6340J1ZV
5049,EMFLUX MOTORS PRIVATE LIMITED   ,U34100KA2016PTC095926,29AAECE3735F1ZO
5050,ADVICS SOUTH INDIA PRIVATE LIMITED - Advics South India,U34100KA2012FTC065352,29AAKCA9081E1ZD
5051,LEEBOY INDIA CONSTRUCTION EQUIPMENT PRIVATE LIMITED - LeeBoy India,U34100KA2010FTC055294,29AABCL8749D1Z8
5052,NIKE INDIA PRIVATE LIMITED - Nike India,U36939KA2004PTC034515,27AABCN9612K1Z7
5053,ORVEE MEDICAL SOLUTIONS PRIVATE LIMITED - Orvee Medical Solutions,U33119KA2009PTC050313,29AABCO1812G1ZP
5054,SILCARB RECRYSTALLIZED PRIVATE LIMITED   ,U32104KA1982PTC005020,29AABCS9826L1ZO
5055,VELANKANI ELECTRONICS PRIVATE LIMITED   ,U32102KA2015PTC081173,29AAFCV1464P2ZM
5056,TTP TECHNOLOGIES PRIVATE LIMITED   ,U31909KA1982PTC004963,29AAACT7188B1Z6
5057,ARADHYA STEEL PRIVATE LIMITED   ,U00361KA1989PTC009761,27AACCA3266D1Z0
5058,MITSUBISHI HEAVY INDUSTRIES-VST DIESEL ENGINES PRIVATE LIMITED - MVDE,U34107KA2007PTC043432,29AAFCM1573L1Z2
5059,ULTRAVIOLETTE AUTOMOTIVE PRIVATE LIMITED   ,U34102KA2015PTC084804,29AABCU8841P1ZH
5060,MMC ELECTRIC COMPANY PRIVATE LIMITED   ,U34102KA2005PTC035879,29AAECM2207L1ZE
5061,BHARATH AUTO CARS PRIVATE LIMITED   ,U34102KA2005PTC035654,29AACCB7078E1ZJ
5062,TOYOTA KIRLOSKAR MOTOR PRIVATE LIMITED - Toyota Kirloskar Motor,U34101KA1997PTC022858,24AAACT5415B2ZX
5063,ROTARY ELECTRONICS PRIVATE LIMITED   ,U32202KA1999PTC025525,29AABCR4423J1ZA
5064,CELLCOMM SOLUTIONS LIMITED   ,U32202KA1994PLC015460,29AACCS7713D1ZE
5065,RATNAGIRI IMPEX PRIVATE LIMITED   ,U32201KA1991PTC012578,36AABCR5888B1Z9
5066,ANANYA CABLE TECH PRIVATE LIMITED   ,U32200KA2010PTC054198,29AAICA9695E1Z3
5067,DEVILOG ROBOTRON PRIVATE LIMITED   ,U32200KA1985PTC006971,29AAACD5857D1ZM
5068,DRESS MASTER APPAREL PRIVATE LIMITED   ,U31909KA1978PTC003267,29AAACR8008G1ZD
5069,IPA PRIVATE LIMITED - IPA,U31909KA1977PTC003239,27AAECI2305P1ZF
5070,PRAKRUTI RENEWABLE POWER PRIVATE LIMITED   ,U31900KA2011PTC057719,29AAFCP9418H1Z0
5071,HIKOKI POWER TOOLS INDIA PRIVATE LIMITED - Hikoki Power Tools India,U31900KA1996PTC020380,24AAACH4391L1ZG
5072,INTEVA PRODUCTS INDIA AUTOMOTIVE PRIVATE LIMITED  ,U34300KA1985PTC007212,27AABCM9623K1Z5
5073,KIRLOSKAR SYSTEMS LIMITED - KIRLOSKAR SYSTEMS,U34300KA1962PLC053582,29AABCK1631K1ZJ
5074,ORXA ENERGIES PRIVATE LIMITED - ORXA ENERGIES,U34201KA2015PTC082126,29AACCO1835E1ZL
5075,KMS COACH BUILDERS PRIVATE LIMITED   ,U34200KA2007PTC042580,29AADCK0734D1ZU
5076,VINYAS TECHNOLOGIES PRIVATE LIMITED   ,U32302KA2010PTC052925,29AAFCV8862M1ZD
5077,UNITED TELECOMS LIMITED   ,U32301KA1986PLC007800,37AAACU2228H3ZF
5078,KRIPA TELECOM PRIVATE LIMITED   ,U32204KA2006PTC040617,29AACCK9795K1ZL
5079,ABM TELE MOBILES INDIA PRIVATE LIMITED - ABM TELE,U32202KA2008PTC045874,36AAGCA9520J1ZJ
5080,CISCO SYSTEMS (INDIA) PRIVATE LIMITED - Cisco,U31909KA1995PTC019505,29AABCC0258Q1ZA
5081,AMETEK INSTRUMENTS INDIA PRIVATE LIMITED - Ametek,U29200KA2008PTC047509,27AAHCA2869B1ZS
5082,PRAGATI AUTOMATION PRIVATE LIMITED   ,U29199KA2001PTC029247,20AABCP9550G1ZN
5083,CIM TOOLS PRIVATE LIMITED   ,U29199KA1997PTC021886,29AAACC6894M1ZX
5084,GLEASON WORKS (INDIA) PRIVATE LIMITED - GLEASON WORKS,U29199KA1995PTC019400,33AAACG6660P1ZA
5085,VALDEL ENGINEERS AND CONSTRUCTORS PRIVATE LIMITED - VEC,U29199KA1990PTC011315,29AAACK7684H1Z2
5086,ACE DESIGNERS LIMITED - Ace,U29199KA1986PLC007816,29AABCA2364F1ZW
5087,AKSHAYAKALPA FARMS AND FOODS PRIVATE LIMITED - AKSHAYAKALPA,U01110KA2010PTC052974,29AAICA4264B1ZU
5088,HIPL INDIA PRIVATE LIMITED   ,U29253KA2014FTC083062,29AADCH4720L1ZE
5089,AEROSTRUCTURES MANUFACTURING INDIA PRIVATE LIMITED - Aerostructures Manufacturing India,U29253KA2013PTC067763,29AALCA3519Q1Z0
5090,COGITO CRANES PRIVATE LIMITED   ,U29253KA2012PTC065809,29AAFCC0005K1ZX
5091,BPE BIOTREE INDIA PRIVATE LIMITED - BPE BIOTREE INDIA,U29253KA2012PTC063898,29AAFCB0431J1ZU
5092,AVASARALA AUTOMATION PRIVATE LIMITED   ,U29253KA2012PTC062745,29AAKCA4073E1ZN
5093,ALCON LABORATORIES (INDIA) PRIVATE LIMITED - Alcon Laboratories India,U33119KA1999FTC025496,21AACCA3430F1ZI
5094,CARDIAC DESIGN LABS PRIVATE LIMITED   ,U33114KA2011PTC060867,29AAECC6016D1ZY
5095,JAGDALE INDUSTRIES PRIVATE LIMITED - JAGDALE INDUSTRIES,U33114KA1994PTC015825,08AAACJ4499B1ZK
5096,PROTON BIOLOGICALS INDIA PRIVATE LIMITED - Proton Biological,U33112KA2012PTC063605,29AAGCP5976P1ZB
5097,AIREL (INDIA) PRIVATE LIMITED - Airel India,U33112KA2006PTC040033,29AAFCA8583N1ZU
5098,MECTRON DENTAL INDIA PRIVATE LIMITED   ,U33112KA2004PTC035203,29AAECM1792N1ZU
5099,PANACEA MEDICAL TECHNOLOGIES PRIVATE LIMITED - PANACEA,U33112KA1999PTC079963,29AACCP6500F2ZL
5100,BIOMEDIX OPTOTECHNIK AND DEVICES PRIVATE LIMITED - BIOMEDIX OPTOTECHNIK,U33112KA1993PTC014968,29AAACB7372B1ZU
5101,ERKADI MEDICAL SYSTEMS PRIVATE LIMITED   ,U33111KA2011PTC057474,29AACCE6833C1ZR
5102,VEDIC BIO-LABS PRIVATE LIMITED   ,U33111KA1999PTC024850,29AABCV0831C2ZO
5103,WIPRO GE HEALTHCARE PRIVATE LIMITED - Ge Healthcare,U33111KA1990PTC016063,10AAACW1685J1ZF
5104,PATHSHODH HEALTHCARE PRIVATE LIMITED - PATHSHODH,U33110KA2015PTC081764,29AAICP2016N1Z4
5105,CHAYAGRAPHICS HEALTHCARE PRIVATE LIMITED - CHAYAGRAPHICS HEALTHCARE,U33110KA2014PTC073511,29AAFCC5818C1ZR
5106,KRISHCO MEDICAL PRODUCTS PRIVATE LIMITED   ,U33110KA2011PTC059367,33AAECK4138L1ZH
5107,CAE INDIA PRIVATE LIMITED   ,U31909KA2003PTC049299,29AAECM3338G2ZE
